timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T00:09:00.000Z";"2025-01-22T23:14:00.000Z";"2781";26.5954226406;27.0117866039;25.2316190835;25.2911434127;682045027.96;16138025102.48;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T19:02:00.000Z";"2025-01-21T04:38:00.000Z";"2781";25.0688758314;27.0263643055;23.7234794459;26.5944641427;1503292293.58;16970538401.12;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T08:24:00.000Z";"2025-01-20T01:53:00.000Z";"2781";24.2491508861;26.7919350738;23.4840150963;25.0689657286;2772617758.75;15996448927.34;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T18:16:00.000Z";"2025-01-19T11:57:00.000Z";"2781";24.1129020163;26.5642983768;22.2674557934;24.2492737432;2207793073.67;15473382463.94;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T01:19:00.000Z";"2025-01-18T18:22:00.000Z";"2781";25.1127558337;25.6112894339;23.4146845688;24.112376854;985292867.53;15386442064.15;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T22:31:00.000Z";"2025-01-17T00:01:00.000Z";"2781";23.005524196;25.1988499681;23.0049606773;25.1127171382;830368719.15;16024448755.47;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T20:05:00.000Z";"2025-01-16T08:54:00.000Z";"2781";22.1141412119;23.7116647646;21.3437488141;23.0056028245;985313277.42;14679824309.7;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T23:56:00.000Z";"2025-01-15T11:28:00.000Z";"2781";20.3100410873;22.1266622904;20.1219396925;22.1142403175;771864744.33;14111032853.88;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T22:58:00.000Z";"2025-01-14T00:51:00.000Z";"2781";19.3613022317;20.4746085317;19.277204825;20.3100873604;471632306.48;12959836617.7;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:38:00.000Z";"2025-01-13T14:37:00.000Z";"2781";19.8373392364;20.3750507569;17.9545648772;19.3611071382;883044870.97;12354446381.98;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T03:04:00.000Z";"2025-01-12T22:28:00.000Z";"2781";20.1926052828;20.2974429859;19.613028473;19.8373392364;364944821.34;12658205580.64;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T21:26:00.000Z";"2025-01-11T08:56:00.000Z";"2781";20.2664480139;20.666075714;19.8510143102;20.1923927878;382790795.67;12884900834.3;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T07:46:00.000Z";"2025-01-10T15:16:00.000Z";"2781";19.6457497173;20.4955201523;19.5913504643;20.2665217418;680376561.8;12932066924.62;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T01:28:00.000Z";"2025-01-09T20:25:00.000Z";"2781";20.4551767391;20.6989041526;19.2063450163;19.6457914808;722680068.98;12535952314.17;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T00:46:00.000Z";"2025-01-08T17:38:00.000Z";"2781";21.394776688;21.6767783568;19.7068311783;20.4551603493;897360356.83;13052447672.85;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T02:01:00.000Z";"2025-01-07T22:04:00.000Z";"2781";23.8203627774;23.8320963356;21.2606801927;21.3948848318;982938163.64;13652006372.46;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T16:16:00.000Z";"2025-01-06T01:22:00.000Z";"2781";23.6348394828;24.7167949268;23.0602362249;23.8198098478;947119470.14;15199772784.46;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T07:14:00.000Z";"2025-01-05T14:22:00.000Z";"2781";23.6127844168;23.7719103733;22.9033096186;23.6352323177;503863576.16;15081390375.6;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T21:28:00.000Z";"2025-01-04T10:24:00.000Z";"2781";23.3984484657;23.9808722381;22.9100245504;23.6133604836;605411727.27;15067317038.68;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T19:47:00.000Z";"2025-01-03T08:36:00.000Z";"2781";22.0397271533;23.8555445933;21.6911312304;23.3983554442;902211828.77;14930549274.64;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T12:14:00.000Z";"2025-01-02T00:00:00.000Z";"2781";21.6747847564;22.8293632584;21.6726876873;22.0404370761;893194042.36;14064002247.02;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T21:02:00.000Z";"2025-01-01T09:52:00.000Z";"2781";20.0011643256;21.7712011772;19.7073787795;21.6748441847;670017230.28;13830679512.64;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:23:00.000Z";"2024-12-31T22:40:00.000Z";"2781";20.583102091;21.0736604556;19.856895567;20.001365968;597468330.37;12762742365.22;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T01:40:00.000Z";"2024-12-30T15:38:00.000Z";"2781";20.9385011749;21.7330852059;20.1044636619;20.5834727046;728410628.07;13134076836.07;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T00:00:00.000Z";"2024-12-29T23:27:00.000Z";"2781";21.9660864312;21.9660864312;20.7754028988;20.9387853922;456858345.66;13360856981.05;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:55:00.000Z";"2024-12-28T08:01:00.000Z";"2781";21.5290102174;22.2809102128;21.0587225404;21.9660814034;729747341.75;14016559102.7;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:44:00.000Z";"2024-12-27T23:01:00.000Z";"2781";22.6521944188;23.6213155974;21.3974893947;21.5290938296;829602107.32;13737660783.58;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:15:00.000Z";"2781";24.4307876963;24.6406538839;22.4621637875;22.6522904307;756276596.92;14454364589.31;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T10:25:00.000Z";"2024-12-25T21:28:00.000Z";"2781";25.4394913088;25.5303215958;24.2103068079;24.4311695756;815332956.85;15589284907.17;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T22:23:00.000Z";"2024-12-24T02:22:00.000Z";"2781";24.4790640765;25.9332265645;23.5919994663;25.4395774726;1325641261.87;16232938652.5;"2024-12-24T23:59:59.999Z"
